,国证价值,内地消费,中证信息,中证新能,中证医药,沪深300,中证500,中证800,中证1000,国证A指
date,399371.SZ,000942.SH,000935.SH,399808.SZ,000933.SH,000300.SH,000905.SH,000906.SH,000852.SH,399317.SZ
2022/4/15,0.182171429,0.4992,0.090971429,0.624685714,0.275885714,0.270857143,0.119085714,0.231314286,0.250742857,0.207085714
2022/4/18,0.135771429,0.512914286,0.103085714,0.653028571,0.274971429,0.258514286,0.1216,0.224914286,0.266285714,0.210057143
2022/4/19,0.145142857,0.511771429,0.096228571,0.651885714,0.251428571,0.246171429,0.125257143,0.221485714,0.271085714,0.212342857
2022/4/20,0.111542857,0.518171429,0.094628571,0.626514286,0.2384,0.218285714,0.110628571,0.198857143,0.251428571,0.190171429
2022/4/21,0.081371429,0.497371429,0.082057143,0.5952,0.216228571,0.189714286,0.096685714,0.159542857,0.213485714,0.161142857
2022/4/22,0.1216,0.506514286,0.077028571,0.5904,0.215542857,0.211428571,0.095771429,0.1776,0.201828571,0.168
2022/4/25,0.050742857,0.4704,0.054857143,0.534628571,0.163657143,0.105142857,0.0752,0.093028571,0.109714286,0.108571429
2022/4/26,0.042285714,0.4768,0.043885714,0.5008,0.181257143,0.092342857,0.066971429,0.075885714,0.075885714,0.095314286
2022/4/27,0.052571429,0.498057143,0.0656,0.547885714,0.197485714,0.142628571,0.080914286,0.12,0.1216,0.122514286
2022/4/28,0.063542857,0.5024,0.060571429,0.5392,0.191085714,0.156342857,0.079771429,0.127085714,0.114057143,0.123657143
2022/4/29,0.080457143,0.482057143,0.078171429,0.5648,0.219428571,0.199771429,0.094857143,0.153828571,0.158171429,0.145142857
2022/5/5,0.082514286,0.493942857,0.073828571,0.544685714,0.214628571,0.176228571,0.097142857,0.147428571,0.177142857,0.145828571
2022/5/6,0.053028571,0.4672,0.063314286,0.532342857,0.196342857,0.128914286,0.090285714,0.117714286,0.16,0.125485714
2022/5/9,0.050057143,0.4512,0.059885714,0.529142857,0.185142857,0.113142857,0.094628571,0.111085714,0.172342857,0.1264
2022/5/10,0.055771429,0.454857143,0.070628571,0.550857143,0.194514286,0.129142857,0.098742857,0.124571429,0.193828571,0.136457143
2022/5/11,0.053942857,0.471771429,0.083657143,0.588342857,0.215771429,0.156114286,0.103542857,0.138514286,0.202971429,0.146971429
2022/5/12,0.047085714,0.471542857,0.084114286,0.5728,0.224228571,0.147428571,0.103542857,0.133714286,0.205942857,0.142171429
2022/5/13,0.066514286,0.484342857,0.079542857,0.580342857,0.226514286,0.168685714,0.108571429,0.148571429,0.213257143,0.157257143
2022/5/16,0.061942857,0.477714286,0.078171429,0.568228571,0.202971429,0.152228571,0.108571429,0.138971429,0.218742857,0.153142857
2022/5/17,0.064228571,0.498971429,0.088228571,0.592685714,0.194971429,0.178285714,0.1104,0.156571429,0.221028571,0.163885714
2022/5/18,0.053485714,0.482514286,0.087085714,0.583771429,0.179657143,0.1648,0.106514286,0.144457143,0.215771429,0.154742857
2022/5/19,0.0544,0.466742857,0.090742857,0.599314286,0.170742857,0.167771429,0.110628571,0.147885714,0.224685714,0.1568
2022/5/20,0.0816,0.496914286,0.099428571,0.607771429,0.201142857,0.207085714,0.117714286,0.183085714,0.240914286,0.176914286
2022/5/23,0.0736,0.495314286,0.098057143,0.608,0.200914286,0.1952,0.121828571,0.1728,0.2528,0.177828571
2022/5/24,0.0496,0.474285714,0.069485714,0.582857143,0.154971429,0.146285714,0.101485714,0.1328,0.202742857,0.141028571
2022/5/25,0.063542857,0.482057143,0.071542857,0.576228571,0.160457143,0.162057143,0.112228571,0.146971429,0.221257143,0.157942857
2022/5/26,0.071314286,0.460342857,0.066057143,0.565714286,0.149257143,0.156342857,0.116342857,0.145371429,0.222171429,0.152914286
2022/5/27,0.072685714,0.457371429,0.064,0.559085714,0.1568,0.161371429,0.114742857,0.144,0.218742857,0.153828571
2022/5/30,0.070171429,0.490057143,0.072228571,0.561142857,0.167085714,0.178285714,0.119314286,0.157714286,0.237028571,0.164114286
2022/5/31,0.086628571,0.509485714,0.090971429,0.582628571,0.191542857,0.210514286,0.127314286,0.1856,0.251657143,0.176457143
2022/6/1,0.0848,0.495314286,0.088685714,0.5856,0.186742857,0.204571429,0.128914286,0.183085714,0.255542857,0.175085714
2022/6/2,0.072685714,0.490742857,0.100342857,0.596342857,0.167542857,0.207085714,0.133028571,0.1856,0.266285714,0.178057143
2022/6/6,0.116114286,0.525257143,0.1248,0.621257143,0.200914286,0.264457143,0.151314286,0.231085714,0.3056,0.216685714
2022/6/7,0.127085714,0.524571429,0.114514286,0.615771429,0.2336,0.2656,0.149257143,0.2336,0.2976,0.2128
2022/6/8,0.137828571,0.549485714,0.117257143,0.617371429,0.248685714,0.2784,0.1552,0.244571429,0.302171429,0.226514286
2022/6/9,0.146285714,0.535085714,0.094857143,0.597028571,0.216,0.2608,0.140114286,0.226971429,0.274514286,0.201828571
2022/6/10,0.140571429,0.554514286,0.105828571,0.615085714,0.2304,0.277028571,0.160685714,0.241142857,0.3072,0.225371429
2022/6/13,0.113142857,0.560457143,0.104685714,0.619657143,0.208228571,0.296,0.172571429,0.262171429,0.293485714,0.215771429
2022/6/14,0.154057143,0.573257143,0.098285714,0.613714286,0.209371429,0.324114286,0.181942857,0.280457143,0.290971429,0.234971429
2022/6/15,0.185371429,0.584,0.112228571,0.611657143,0.224,0.361371429,0.175314286,0.304,0.286857143,0.246857143
2022/6/16,0.127085714,0.574857143,0.115428571,0.620342857,0.224457143,0.322742857,0.173257143,0.279085714,0.2928,0.226742857
2022/6/17,0.174857143,0.602742857,0.114742857,0.639314286,0.250285714,0.409828571,0.186971429,0.330057143,0.310171429,0.270857143
2022/6/20,0.152,0.623771429,0.1264,0.652114286,0.271771429,0.402285714,0.1952,0.334171429,0.334171429,0.283885714
2022/6/21,0.150857143,0.6192,0.125257143,0.645028571,0.264457143,0.388342857,0.176914286,0.319314286,0.314057143,0.269028571
2022/6/22,0.106971429,0.5936,0.093028571,0.644571429,0.248228571,0.340571429,0.159542857,0.278628571,0.288457143,0.229714286
2022/6/23,0.137828571,0.626514286,0.1088,0.664228571,0.252114286,0.389942857,0.183085714,0.322285714,0.333714286,0.280457143
2022/6/24,0.141485714,0.656,0.124571429,0.6816,0.298057143,0.421028571,0.205485714,0.342628571,0.360914286,0.309028571
2022/6/27,0.170057143,0.725257143,0.136,0.693942857,0.338057143,0.479085714,0.218971429,0.3952,0.383085714,0.356571429
2022/6/28,0.1824,0.744457143,0.1584,0.712914286,0.3344,0.4944,0.239771429,0.4144,0.399771429,0.386971429
2022/6/29,0.173942857,0.685257143,0.1424,0.670628571,0.323428571,0.455771429,0.208457143,0.367771429,0.355885714,0.327314286
2022/6/30,0.189028571,0.677942857,0.149028571,0.682971429,0.344914286,0.466057143,0.225371429,0.3824,0.371657143,0.360685714
2022/7/1,0.1856,0.6656,0.1472,0.682514286,0.344457143,0.456228571,0.223771429,0.376457143,0.371657143,0.353371429
2022/7/4,0.196342857,0.680228571,0.137142857,0.712914286,0.404342857,0.489142857,0.245714286,0.407314286,0.398857143,0.382171429
2022/7/5,0.205257143,0.6592,0.1248,0.7152,0.396114286,0.478628571,0.242742857,0.3984,0.383314286,0.374171429
2022/7/6,0.190628571,0.632685714,0.126171429,0.712228571,0.367542857,0.472228571,0.216228571,0.403885714,0.362285714,0.353142857
2022/7/7,0.186742857,0.6432,0.122971429,0.7264,0.349942857,0.479085714,0.226285714,0.410742857,0.379885714,0.3664
2022/7/8,0.135314286,0.638171429,0.138742857,0.716342857,0.354057143,0.424228571,0.2128,0.346742857,0.370285714,0.329371429
2022/7/11,0.0944,0.628571429,0.102628571,0.685257143,0.340571429,0.358171429,0.190628571,0.305828571,0.344457143,0.277028571
2022/7/12,0.073142857,0.603885714,0.0864,0.666742857,0.292342857,0.282057143,0.168457143,0.2464,0.305828571,0.221714286
2022/7/13,0.061257143,0.609371429,0.077942857,0.692114286,0.291428571,0.301257143,0.173028571,0.260571429,0.321828571,0.239314286
2022/7/14,0.042514286,0.601142857,0.080685714,0.712457143,0.312685714,0.278171429,0.1824,0.247314286,0.341257143,0.2368
2022/7/15,0.027657143,0.572342857,0.072,0.680228571,0.273371429,0.2144,0.1552,0.195428571,0.318171429,0.184228571
2022/7/18,0.040685714,0.573942857,0.08,0.695542857,0.271542857,0.247542857,0.186057143,0.223542857,0.354285714,0.226742857
2022/7/19,0.042285714,0.5616,0.086628571,0.669257143,0.264914286,0.238628571,0.192914286,0.2192,0.368228571,0.228342857
2022/7/20,0.047314286,0.564114286,0.088914286,0.6688,0.279771429,0.248685714,0.2144,0.229942857,0.3952,0.249142857
2022/7/21,0.033142857,0.538057143,0.0944,0.648914286,0.272457143,0.2144,0.191314286,0.204114286,0.381714286,0.2144
2022/7/22,0.0352,0.549028571,0.085257143,0.659428571,0.247771429,0.222857143,0.173028571,0.203657143,0.374857143,0.2144
2022/7/25,0.033371429,0.545142857,0.074514286,0.639314286,0.244571429,0.207771429,0.160914286,0.191542857,0.348342857,0.195885714
2022/7/26,0.040685714,0.558171429,0.080685714,0.645942857,0.231314286,0.226057143,0.181942857,0.208,0.368685714,0.217142857
2022/7/27,0.038628571,0.536457143,0.087771429,0.648228571,0.212114286,0.207542857,0.188342857,0.197028571,0.397028571,0.216914286
2022/7/28,0.038171429,0.536,0.112228571,0.643885714,0.204571429,0.207314286,0.192457143,0.198171429,0.413257143,0.224914286
2022/7/29,0.030628571,0.501028571,0.088,0.631542857,0.174857143,0.1792,0.169142857,0.173714286,0.397028571,0.190857143
2022/8/1,0.028114286,0.535314286,0.100571429,0.648,0.175542857,0.185371429,0.188114286,0.179657143,0.407314286,0.203885714
2022/8/2,0.016228571,0.504914286,0.076571429,0.624228571,0.149485714,0.159771429,0.1424,0.149028571,0.336228571,0.147657143
2022/8/3,0.010285714,0.488,0.093257143,0.599314286,0.151542857,0.141942857,0.136,0.1328,0.317942857,0.138514286
2022/8/4,0.014857143,0.497371429,0.108114286,0.597942857,0.173257143,0.157485714,0.141485714,0.1456,0.330057143,0.145828571
2022/8/5,0.018971429,0.477942857,0.146057143,0.606628571,0.194285714,0.172342857,0.162514286,0.162971429,0.3712,0.165028571
2022/8/8,0.0208,0.472685714,0.146285714,0.6144,0.190857143,0.169371429,0.179885714,0.165028571,0.400457143,0.176685714
2022/8/9,0.021942857,0.4672,0.144457143,0.630171429,0.184685714,0.172114286,0.183085714,0.168228571,0.410057143,0.184685714
2022/8/10,0.018057143,0.446171429,0.136,0.619885714,0.163885714,0.156342857,0.1744,0.149257143,0.407085714,0.166857143
2022/8/11,0.029942857,0.461714286,0.1568,0.626971429,0.193142857,0.1888,0.213942857,0.188114286,0.431771429,0.219657143
2022/8/12,0.0368,0.468342857,0.144685714,0.612342857,0.195428571,0.186057143,0.207314286,0.184228571,0.409142857,0.214857143
2022/8/15,0.031314286,0.444114286,0.133714286,0.614171429,0.165942857,0.174171429,0.206628571,0.171885714,0.4064,0.2128
2022/8/16,0.031542857,0.437714286,0.122057143,0.615314286,0.151771429,0.166857143,0.213485714,0.168,0.415314286,0.216228571
2022/8/17,0.039771429,0.446857143,0.134857143,0.623085714,0.160228571,0.184,0.2176,0.185142857,0.4128,0.231314286
2022/8/18,0.026514286,0.424914286,0.133942857,0.602285714,0.140342857,0.162057143,0.208457143,0.163885714,0.412571429,0.213257143
2022/8/19,0.034514286,0.420342857,0.103771429,0.5792,0.132114286,0.153142857,0.189028571,0.151314286,0.3824,0.1888
2022/8/22,0.041828571,0.433371429,0.12,0.594514286,0.138971429,0.166857143,0.215542857,0.169828571,0.394742857,0.2144
2022/8/23,0.042742857,0.445028571,0.110857143,0.606171429,0.125485714,0.161828571,0.216228571,0.163657143,0.394971429,0.211885714
2022/8/24,0.029942857,0.429257143,0.0672,0.5552,0.112457143,0.128,0.155428571,0.127542857,0.307885714,0.145142857
2022/8/25,0.0544,0.462171429,0.064914286,0.542857143,0.125485714,0.149942857,0.176,0.144914286,0.301942857,0.1632
2022/8/26,0.048,0.472685714,0.055314286,0.527314286,0.122285714,0.140342857,0.1616,0.134171429,0.291657143,0.146514286
2022/8/29,0.047771429,0.448457143,0.059428571,0.522057143,0.109257143,0.125485714,0.168457143,0.125028571,0.307657143,0.146057143
2022/8/30,0.044571429,0.439085714,0.0672,0.5008,0.112228571,0.119542857,0.151771429,0.119542857,0.284571429,0.135085714
2022/8/31,0.0448,0.446171429,0.062628571,0.450285714,0.129371429,0.115885714,0.133714286,0.1136,0.229028571,0.117028571
2022/9/1,0.041371429,0.422171429,0.056685714,0.432685714,0.125028571,0.102628571,0.128,0.102857143,0.2224,0.1104
2022/9/2,0.037942857,0.408228571,0.066514286,0.427657143,0.115885714,0.0944,0.131428571,0.099428571,0.233828571,0.111314286
2022/9/5,0.058285714,0.394742857,0.058514286,0.433371429,0.093028571,0.094628571,0.1408,0.100571429,0.238628571,0.114971429
2022/9/6,0.0704,0.398857143,0.061942857,0.459657143,0.093028571,0.109028571,0.1728,0.116114286,0.269257143,0.1328
2022/9/7,0.068571429,0.396114286,0.074057143,0.472457143,0.087771429,0.110857143,0.177142857,0.1168,0.282057143,0.136457143
2022/9/8,0.066285714,0.394057143,0.062171429,0.461257143,0.078628571,0.103085714,0.163885714,0.111085714,0.264685714,0.125942857
2022/9/9,0.083657143,0.410742857,0.069028571,0.463314286,0.116571429,0.131428571,0.187428571,0.1344,0.269942857,0.142857143
2022/9/13,0.082742857,0.433142857,0.078171429,0.464457143,0.097142857,0.1408,0.178742857,0.138057143,0.2672,0.149257143
2022/9/14,0.0736,0.426742857,0.0736,0.4464,0.090057143,0.119771429,0.160685714,0.121142857,0.2496,0.128457143
2022/9/15,0.0752,0.413942857,0.054171429,0.388342857,0.077485714,0.105828571,0.125485714,0.101257143,0.201828571,0.104914286
2022/9/16,0.028342857,0.399085714,0.048914286,0.370514286,0.052571429,0.060114286,0.109714286,0.072914286,0.178514286,0.0912
2022/9/19,0.031085714,0.408457143,0.034971429,0.370057143,0.044342857,0.065371429,0.1072,0.072914286,0.165257143,0.0912
2022/9/20,0.018285714,0.412571429,0.030857143,0.3952,0.042285714,0.059428571,0.111314286,0.073371429,0.1792,0.0928
2022/9/21,0.024914286,0.385828571,0.026285714,0.383085714,0.030857143,0.051657143,0.112685714,0.069257143,0.176228571,0.0912
2022/9/22,0.024457143,0.369371429,0.024,0.381942857,0.018742857,0.040228571,0.111542857,0.064685714,0.178971429,0.0896
2022/9/23,0.0288,0.373485714,0.015542857,0.384228571,0.015542857,0.04,0.104685714,0.062171429,0.157942857,0.087771429
2022/9/26,0.006857143,0.406628571,0.015314286,0.412571429,0.0144,0.033142857,0.0992,0.056,0.146742857,0.085028571
2022/9/27,0.0112,0.433371429,0.024228571,0.413714286,0.046857143,0.051428571,0.112228571,0.071085714,0.170742857,0.091657143
2022/9/28,0.004342857,0.429257143,0.016685714,0.374857143,0.045714286,0.031771429,0.096,0.054628571,0.136914286,0.0832
2022/9/29,0.002514286,0.429942857,0.017142857,0.390628571,0.056914286,0.031085714,0.097828571,0.054628571,0.142628571,0.083885714
2022/9/30,0.007085714,0.419885714,0.011885714,0.360228571,0.058514286,0.026742857,0.0896,0.048685714,0.124571429,0.080914286
2022/10/10,0.004114286,0.357028571,0.001828571,0.336,0.042057143,0.013942857,0.081142857,0.0304,0.104,0.076571429
2022/10/11,0.004571429,0.357028571,0.0016,0.356114286,0.033371429,0.015771429,0.086171429,0.0352,0.109942857,0.078171429
2022/10/12,0.016,0.359085714,0.008228571,0.395428571,0.040228571,0.021942857,0.1088,0.050742857,0.135771429,0.0848
2022/10/13,0.005714286,0.338057143,0.010285714,0.381485714,0.057828571,0.018514286,0.109714286,0.045257143,0.149028571,0.082971429
2022/10/14,0.013714286,0.352457143,0.021714286,0.4096,0.148571429,0.040228571,0.128685714,0.068114286,0.175771429,0.095314286
2022/10/17,0.016,0.338514286,0.034514286,0.390628571,0.1584,0.041371429,0.133028571,0.071085714,0.186514286,0.099428571
2022/10/18,0.0128,0.3392,0.029942857,0.3968,0.177828571,0.037028571,0.136228571,0.069714286,0.195657143,0.099428571
2022/10/19,0.003885714,0.317257143,0.025142857,0.385142857,0.149714286,0.019657143,0.126857143,0.054628571,0.185371429,0.091428571
2022/10/20,0.002057143,0.313371429,0.0448,0.353828571,0.158628571,0.017828571,0.122514286,0.047771429,0.179885714,0.089142857
2022/10/21,0.0032,0.312457143,0.042971429,0.361371429,0.158628571,0.016,0.1264,0.046628571,0.182857143,0.088914286
2022/10/24,0.001371429,0.2736,0.036114286,0.326171429,0.1024,0.004342857,0.114285714,0.024,0.1664,0.077028571
2022/10/25,0.002057143,0.274514286,0.037257143,0.3408,0.075657143,0.004571429,0.110628571,0.023314286,0.163657143,0.077942857
2022/10/26,0.002057143,0.266742857,0.062628571,0.327542857,0.143771429,0.008914286,0.127314286,0.033371429,0.191085714,0.082285714
2022/10/27,0.003428571,0.250971429,0.069257143,0.312914286,0.125028571,0.005257143,0.127314286,0.027885714,0.174857143,0.078857143
2022/10/28,0.001142857,0.214857143,0.037485714,0.258285714,0.085028571,0.001371429,0.097142857,0.012114286,0.127542857,0.070628571
2022/10/31,0.001142857,0.170742857,0.084342857,0.252571429,0.072228571,0.001142857,0.104228571,0.0112,0.131657143,0.069942857
2022/11/1,0.002514286,0.248914286,0.100571429,0.266971429,0.125485714,0.007314286,0.128,0.028571429,0.166857143,0.0768
2022/11/2,0.003885714,0.268114286,0.109714286,0.280685714,0.1568,0.014171429,0.144685714,0.040685714,0.192457143,0.082514286
2022/11/3,0.002742857,0.255542857,0.113371429,0.274514286,0.141028571,0.0096,0.144,0.034285714,0.200914286,0.081142857
2022/11/4,0.008228571,0.295542857,0.120457143,0.322514286,0.184228571,0.026971429,0.181714286,0.064914286,0.235885714,0.1024
2022/11/7,0.011428571,0.293942857,0.119314286,0.325028571,0.180342857,0.029485714,0.184,0.067428571,0.236342857,0.1056
2022/11/8,0.010057143,0.279542857,0.115657143,0.312685714,0.155657143,0.024914286,0.178971429,0.060571429,0.230628571,0.100114286
2022/11/9,0.0096,0.268571429,0.109028571,0.297828571,0.161142857,0.021257143,0.1776,0.052342857,0.228114286,0.096
2022/11/10,0.010742857,0.271314286,0.098742857,0.277942857,0.150628571,0.018514286,0.170057143,0.048228571,0.213028571,0.092342857
2022/11/11,0.024,0.305142857,0.107428571,0.306742857,0.153142857,0.038857143,0.1872,0.0768,0.227885714,0.112914286
2022/11/14,0.037028571,0.328685714,0.122057143,0.303314286,0.229942857,0.049828571,0.194285714,0.087542857,0.231542857,0.118628571
2022/11/15,0.048,0.339428571,0.151314286,0.314514286,0.237257143,0.072457143,0.215085714,0.104,0.266057143,0.132571429
2022/11/16,0.0432,0.340342857,0.144228571,0.302857143,0.238857143,0.064914286,0.208228571,0.098742857,0.261714286,0.128685714
2022/11/17,0.038857143,0.324342857,0.157942857,0.290285714,0.237485714,0.053942857,0.207314286,0.0944,0.253714286,0.125028571
2022/11/18,0.034285714,0.329371429,0.143314286,0.294857143,0.266514286,0.052114286,0.203428571,0.090742857,0.245942857,0.122057143
2022/11/21,0.029942857,0.309485714,0.136457143,0.296914286,0.254628571,0.039314286,0.202285714,0.082057143,0.256457143,0.118628571
2022/11/22,0.048685714,0.311314286,0.131428571,0.288685714,0.213028571,0.045714286,0.191771429,0.084571429,0.226742857,0.1168
2022/11/23,0.056228571,0.296457143,0.124571429,0.289828571,0.168914286,0.044342857,0.186971429,0.082971429,0.218971429,0.1152
2022/11/24,0.053714286,0.290057143,0.115885714,0.288457143,0.186285714,0.04,0.1904,0.077028571,0.224,0.113828571
2022/11/25,0.082971429,0.2992,0.110628571,0.285028571,0.183085714,0.059428571,0.192228571,0.091885714,0.213257143,0.121371429
2022/11/28,0.069714286,0.302857143,0.101942857,0.290285714,0.168914286,0.047771429,0.192,0.08,0.221028571,0.1152
2022/11/29,0.113142857,0.349485714,0.12,0.296914286,0.227657143,0.091657143,0.221257143,0.124571429,0.255542857,0.149028571
